"Dis1"	"Dis2"	"Distance"	"pvalue"	"adj_pvalue"
"AdenomatousPolyps_1"	"MyotonicDystrophy_1"	0.536878734397149	7.28203325887649e-106	8.12500776112686e-105
"MultipleSclerosis"	"HuntingtonsDisease_2"	0.536527906665055	2.48312224753835e-262	6.7670574878711e-261
"HuntingtonsDisease_2"	"BipolarDisorder_1"	0.536088681365851	1.54011073748276e-247	3.99391243459212e-246
"BipolarDisorder_2"	"Schizophrenia_1"	0.535053572576323	8.79940121224809e-83	7.61172922278595e-82
"BipolarDisorder_1"	"ParkinsonsDisease_10"	0.533939818863642	0	0
"HuntingtonsDisease_2"	"MultipleSclerosis_3"	0.533535361425853	1.90521087491877e-284	5.48326812085267e-283
"ColorectalCancer"	"LymphocyticColitis_2"	0.532955002586798	6.8788889898714e-63	4.62775284419639e-62
"ParkinsonsDisease"	"BipolarDisorder_1"	0.532372237233882	0	0
"BipolarDisorder_1"	"ParkinsonsDisease_3"	0.531018240397185	0	0
"LymphocyticColitis_2"	"ColorectalCancer_5"	0.530812118976062	1.42625392096114e-67	1.02440791827401e-66
"HuntingtonsDisease"	"MultipleSclerosis"	0.530797557357085	1.64527969145749e-227	4.06958940549665e-226
"HuntingtonsDisease"	"MultipleSclerosis_3"	0.529011992215021	1.28091839452986e-252	3.36425432490806e-251
"HuntingtonsDisease_2"	"MultipleSclerosis_2"	0.528420039165364	5.5480875993881e-264	1.51532911417434e-262
"Autism_1"	"FamilialDysautonomia_2"	0.527691598646246	1.98850301084341e-156	3.36924072731349e-155
"HuntingtonsDisease"	"MultipleSclerosis_2"	0.527206278445976	2.98857989745333e-234	7.543714585416e-233
"BipolarDisorder_1"	"ParkinsonsDisease_1"	0.526951340142419	1.17313719276905e-306	3.49050819819545e-305
"Autism"	"SLE_2"	0.526108488793881	0.00482101598598359	0.00728296233938508
"BipolarDisorder_1"	"ParkinsonsDisease_7"	0.525619769656629	1.55087757899711e-258	4.13500216841698e-257
"HuntingtonsDisease"	"BipolarDisorder_3"	0.523864949863799	6.73404964187425e-206	1.51368656001108e-204
"HuntingtonsDisease_1"	"Glioblastoma_2"	0.52307505335746	0	0
"BipolarDisorder_4"	"Schizophrenia_1"	0.521404084988061	5.52336266182333e-78	4.47905077474258e-77
"ParkinsonsDisease_2"	"Glioblastoma_2"	0.521297313805729	0	0
"BipolarDisorder_1"	"Glioblastoma_2"	0.519774349224777	0	0
"DownsSyndrome"	"SLE_2"	0.51679436568927	8.76752426847743e-05	0.000152453929897099
"BipolarDisorder_3"	"Schizophrenia_1"	0.51413609470575	1.61814043064168e-75	1.28512274820402e-74
"MyotonicDystrophy"	"AdenomatousPolyps_1"	0.509481741065553	8.54785353877279e-94	8.38983744148233e-93
"AmyotrophicLateralSclerosis"	"HuntingtonsDisease_2"	0.508655592231478	4.1567238407838e-219	9.94223772248055e-218
"BipolarDisorder_1"	"ParkinsonsDisease_4"	0.508389267575496	0	0
"ParkinsonsDisease_8"	"Glioblastoma_2"	0.507956875692612	0	0
"BipolarDisorder"	"HuntingtonsDisease_2"	0.505865984033308	3.23044605286436e-216	7.6671742734457e-215
"AmyotrophicLateralSclerosis_2"	"BipolarDisorder_1"	0.505235325224749	3.28459703919242e-05	5.86967450003949e-05
"ParkinsonsDisease_4"	"Glioblastoma_2"	0.503906961970507	0	0
"HuntingtonsDisease"	"Glioblastoma_2"	0.503889864165429	0	0
"ParkinsonsDisease_9"	"Glioblastoma_2"	0.50260852124648	0	0
"HuntingtonsDisease"	"ParkinsonsDisease_6"	0.50234130032516	0	0
"HuntingtonsDisease_2"	"AmyotrophicLateralSclerosis_1"	0.501529241831459	3.34876663162842e-225	8.23355436494986e-224
"Glioblastoma"	"HuntingtonsDisease_1"	0.501254374776168	0	0
"ParkinsonsDisease_10"	"Glioblastoma_2"	0.499482548002788	0	0
"AmyotrophicLateralSclerosis"	"ChronicObstructivePulmonaryDisease_2"	0.497921633591625	0	0
"BipolarDisorder_1"	"PosttraumaticStressDisorder_2"	0.496388028895769	0.0361403237569594	0.0493872318657895
"ParkinsonsDisease_7"	"Glioblastoma_2"	0.494508489076194	0	0
"ParkinsonsDisease"	"Glioblastoma_2"	0.493882212454172	0	0
"ParkinsonsDisease_3"	"Glioblastoma_2"	0.493843463903526	0	0
"LymphocyticColitis_2"	"ColorectalCancer_1"	0.492655203492812	1.43525907212774e-60	9.34929732970363e-60
"HuntingtonsDisease_1"	"BipolarDisorder_2"	0.492113746039179	0	0
"HIV"	"MuscularDystrophy_2"	0.491421631347349	0.0172457988737146	0.0246271447399046
"AmyotrophicLateralSclerosis"	"ChronicObstructivePulmonaryDisease"	0.490980746380314	0	0
"AmyotrophicLateralSclerosis"	"RheumatoidArthritis_2"	0.490006487274403	4.47686037163488e-206	1.00999937834796e-204
"Schizophrenia"	"BipolarDisorder_1"	0.488291511312628	2.60428600821562e-22	8.94080129576367e-22
"BreastCancer_2"	"LungCancer_1"	0.488078366835421	0	0
"AmyotrophicLateralSclerosis_1"	"RheumatoidArthritis_2"	0.488015007370007	1.56555664257022e-216	3.73008253833268e-215
"BipolarDisorder_1"	"ParkinsonsDisease_6"	0.487433878338121	0	0
"AmyotrophicLateralSclerosis_1"	"BipolarDisorder_4"	0.487168797502799	2.75502124284363e-19	8.79863927128541e-19
"HuntingtonsDisease"	"Glioblastoma"	0.486817453459417	0	0
"PosttraumaticStressDisorder_1"	"SLE_2"	0.486166007905138	0.0217830878924486	0.0307077222086497
"HuntingtonsDisease_2"	"BipolarDisorder_3"	0.485610029979863	6.34024491122502e-197	1.36536952476346e-195
"Smoker"	"CoeliacDisease_1"	0.485408517361588	2.00007326546638e-42	1.02440342968877e-41
"LungCancer"	"BreastCancer_2"	0.484573397561314	0	0
"ParkinsonsDisease_1"	"Glioblastoma_2"	0.483531606609614	0	0
"HuntingtonsDisease"	"ParkinsonsDisease_5"	0.482614508926946	0	0
"Glioblastoma"	"ParkinsonsDisease_2"	0.482448782672709	0	0
"CrohnsDisease_1"	"Ulcer_1"	0.480484482339071	0	0
"HuntingtonsDisease_1"	"Glioblastoma_1"	0.48036111354713	0	0
"Keratoconus"	"RheumatoidArthritis_2"	0.478073226243851	9.39865455983187e-195	2.01343698900885e-193
"UlcerativeColitis_1"	"Ulcer_1"	0.477871926776504	0	0
"FamilialDysautonomia"	"Autism_1"	0.477862796661627	5.72772935627949e-62	3.80756450138428e-61
"HuntingtonsDisease_1"	"BipolarDisorder_3"	0.476626452805482	0	0
"CoeliacDisease_1"	"Smoker_2"	0.476396071003645	5.36543701770055e-62	3.56865297969953e-61
"Glioblastoma"	"BipolarDisorder_1"	0.475288020140625	0	0
"HyperplasticPolyps_3"	"MyotonicDystrophy_1"	0.474477920394353	3.23881937384686e-257	8.57973699936465e-256
"BreastCancer_2"	"LungCancer_2"	0.473791789263701	0	0
"AlagilleSyndrome_1"	"PosttraumaticStressDisorder_2"	0.472367501401921	0.0228469870555772	0.0321266194692466
"HyperplasticPolyps_2"	"MyotonicDystrophy_1"	0.47081391598981	0	0
"Glioblastoma"	"ParkinsonsDisease_4"	0.470537903713282	0	0
"AdenomatousPolyps_1"	"MyotonicDystrophy_2"	0.470200171422092	2.66182527744616e-78	2.16854257722102e-77
"BipolarDisorder_2"	"ParkinsonsDisease_2"	0.469945784825881	1.26180894860138e-259	3.38626636794592e-258
"Glioblastoma"	"ParkinsonsDisease_8"	0.469608778414104	0	0
"HuntingtonsDisease"	"Glioblastoma_1"	0.468489080505518	0	0
"Glioblastoma"	"ParkinsonsDisease_9"	0.466364476976975	0	0
"Autism_2"	"Schizophrenia_2"	0.465957002458337	7.06191397094197e-79	5.79538016616011e-78
"MyotonicDystrophy_2"	"SLE_2"	0.465415019762846	0.0252224402807827	0.0352576054673946
"Glioblastoma"	"ParkinsonsDisease_10"	0.463619788793929	0	0
"LymphocyticColitis"	"ColorectalCancer_3"	0.463563162035005	3.00700535774913e-48	1.66998611346951e-47
"DownsSyndrome_1"	"SLE_2"	0.463295154035356	8.00728602737159e-06	1.49218985302819e-05
"HuntingtonsDisease_2"	"MultipleSclerosis_1"	0.461900145879699	2.72226345504082e-224	6.64016658201837e-223
"BipolarDisorder"	"AmyotrophicLateralSclerosis_2"	0.46176626123744	0.000179707334706983	0.000305708458627347
"HuntingtonsDisease"	"BipolarDisorder_2"	0.461559660082239	2.76175931791654e-154	4.60966819486396e-153
"BreastCancer_1"	"LungCancer_1"	0.461453097256929	0	0
"LymphocyticColitis"	"ColorectalCancer_4"	0.461256929867954	9.41952632911279e-57	5.83063946341766e-56
"Glioblastoma"	"ParkinsonsDisease_7"	0.461221911040028	0	0
"Schizophrenia"	"BipolarDisorder_2"	0.460706289556612	9.70282159887318e-20	3.13370100825694e-19
"MyotonicDystrophy_1"	"ParkinsonsDisease_5"	0.460240523825764	1.70925280306176e-228	4.2448741992167e-227
"LymphocyticColitis"	"ColorectalCancer_2"	0.460225499322452	6.17648390935806e-50	3.51417684967541e-49
"HuntingtonsDisease"	"AmyotrophicLateralSclerosis_1"	0.4602109265566	2.43382779083597e-165	4.40880745992904e-164
"Glioblastoma"	"ParkinsonsDisease_3"	0.459462546502104	0	0
"BipolarDisorder_2"	"ParkinsonsDisease_8"	0.459448872134517	3.04710673545654e-272	8.53051381076219e-271
"ParkinsonsDisease"	"Glioblastoma"	0.458736593810193	0	0
"BreastCancer_3"	"LungCancer_1"	0.458718996539408	0	0
"Autism"	"Schizophrenia_2"	0.455435812499037	3.81069069766543e-74	2.97465703509777e-73
"AdenomatousPolyps_2"	"HyperplasticPolyps_2"	0.454529377077427	0	0
"BreastCancer"	"LungCancer_1"	0.454046236171663	0	0
"UlcerativeColitis"	"Ulcer_1"	0.454028941330953	0	0
"ParkinsonsDisease_2"	"Glioblastoma_1"	0.453732463757192	0	0
"ParkinsonsDisease_6"	"Glioblastoma_2"	0.453171981307684	0	0
"BipolarDisorder_2"	"ParkinsonsDisease_9"	0.451967222923176	2.39344182037458e-224	5.8496857824155e-223
"HuntingtonsDisease"	"AmyotrophicLateralSclerosis"	0.45129445844908	7.32940246615525e-147	1.16494941391097e-145
"MyotonicDystrophy"	"SLE_2"	0.45115753811406	0.0350761434257907	0.0480609493569399
"LungCancer"	"BreastCancer_3"	0.450646491123164	0	0
"BipolarDisorder"	"Glioblastoma_2"	0.450266754599886	0	0
"Glioblastoma"	"ParkinsonsDisease_1"	0.449963333004549	0	0
"HuntingtonsDisease"	"Schizophrenia_1"	0.449745500830237	2.84867153277233e-184	5.7149732802426e-183
"LungCancer"	"BreastCancer_1"	0.448050473890204	0	0
"BipolarDisorder_1"	"ParkinsonsDisease_5"	0.445848836248037	6.90689742425028e-213	1.61747457170941e-211
"LymphocyticColitis"	"ColorectalCancer"	0.445814528066564	5.12290855750835e-42	2.60975961999123e-41
"MyotonicDystrophy"	"HyperplasticPolyps_3"	0.445725903671206	1.22760856955786e-223	2.96503575682622e-222
"ParkinsonsDisease_4"	"Glioblastoma_1"	0.445152846082833	0	0
"BreastCancer"	"LungCancer"	0.444720797347085	0	0
"LymphocyticColitis"	"ColorectalCancer_5"	0.444710252688366	2.63842985901191e-45	1.41366589836054e-44
"CoeliacDisease"	"Ischemia_1"	0.444339263792575	0.00586628060419614	0.00878124249392247
"BipolarDisorder_2"	"ParkinsonsDisease_10"	0.444249241860142	1.18079246932391e-260	3.18969334147629e-259
"AmyotrophicLateralSclerosis"	"Autism_2"	0.443549902171149	0.0159493428523557	0.0228446517738741
"HuntingtonsDisease"	"MultipleSclerosis_1"	0.442619603850149	1.10483562066606e-187	2.28728826476714e-186
"BipolarDisorder"	"AmyotrophicLateralSclerosis_1"	0.441679241087377	9.34737046591168e-16	2.66468200414487e-15
"FacioscapulohumeralDystrophy_2"	"AdenomatousPolyps_2"	0.44150877572653	1.07644593214399e-181	2.14211001488687e-180
"ParkinsonsDisease_8"	"Glioblastoma_1"	0.440827612907298	0	0
"AdenomatousPolyps_2"	"HyperplasticPolyps_3"	0.440041790528984	0	0
"MyotonicDystrophy"	"Ischemia_1"	0.439926501869359	0.00643778820375386	0.00960056599199032
"MyotonicDystrophy"	"ParkinsonsDisease_5"	0.43961664656222	2.33180770586739e-206	5.27031326988524e-205
"AmyotrophicLateralSclerosis"	"ChronicObstructivePulmonaryDisease_1"	0.439484314293728	0	0
"BipolarDisorder"	"Schizophrenia"	0.439137002831611	6.93704679699314e-18	2.12669344065111e-17
"AmyotrophicLateralSclerosis_2"	"BipolarDisorder_4"	0.439132734003173	0.000399433075111195	0.00066096408103435
"ParkinsonsDisease_9"	"Glioblastoma_1"	0.438820480936989	0	0
"IdiopathicPulmonaryFibrosis_2"	"LungCancer_2"	0.437898553361305	0	0
"ParkinsonsDisease"	"BipolarDisorder_2"	0.437007204752933	2.230613997253e-209	5.12625060040344e-208
"ParkinsonsDisease_7"	"MultipleSclerosis_2"	0.436977335265653	4.25043348775941e-187	8.75532436491981e-186
"ParkinsonsDisease_10"	"Glioblastoma_1"	0.436505129541357	0	0
"HuntingtonsDisease_1"	"MultipleSclerosis_3"	0.436208068666562	5.60331636799432e-277	1.58670462117136e-275
"MyotonicDystrophy"	"HyperplasticPolyps_2"	0.435756814665487	2.27724878796118e-266	6.27542518346886e-265
"LungCancer"	"IdiopathicPulmonaryFibrosis_2"	0.435725028735557	0	0
"BreastCancer_3"	"LungCancer_2"	0.435673623593394	0	0
"BipolarDisorder_2"	"ParkinsonsDisease_3"	0.435052990873982	1.89062255006354e-205	4.24201977626279e-204
"ParkinsonsDisease_7"	"Glioblastoma_1"	0.434956747213811	0	0
"BipolarDisorder_1"	"Glioblastoma_1"	0.434683612708805	0	0
"AmyotrophicLateralSclerosis_1"	"ChronicObstructivePulmonaryDisease_2"	0.434451621739299	0	0
"ParkinsonsDisease_3"	"Glioblastoma_1"	0.433107183818002	0	0
"LiverCancer_3"	"LungCancer_1"	0.43235872696174	0	0
"ParkinsonsDisease"	"Glioblastoma_1"	0.432307084795749	0	0
"Autism"	"Schizophrenia"	0.431103302676886	1.87298531721776e-17	5.63542577857558e-17
"HyperplasticPolyps"	"MyotonicDystrophy_1"	0.430854259115309	2.40236598747155e-193	5.11978273939006e-192
"HuntingtonsDisease_2"	"Schizophrenia_1"	0.430567667730793	6.23969239903084e-186	1.27042199952499e-184
"ParkinsonsDisease_5"	"Glioblastoma_2"	0.430540999647104	0	0
"ChronicObstructivePulmonaryDisease_2"	"Keratoconus_2"	0.430513839634142	0	0
"BreastCancer"	"LungCancer_2"	0.428713240209947	0	0
"BipolarDisorder_2"	"ParkinsonsDisease_1"	0.428253547598215	8.30925805627699e-192	1.75563363185626e-190
"MultipleSclerosis"	"ParkinsonsDisease_7"	0.427972579797598	3.81010166496384e-173	7.23156121864786e-172
"BreastCancer_1"	"LungCancer_2"	0.427240164828112	0	0
"IdiopathicPulmonaryFibrosis"	"LungCancer_2"	0.427107888126919	0	0
"IdiopathicPulmonaryFibrosis"	"LungCancer"	0.426751595264787	0	0
"IdiopathicPulmonaryFibrosis_2"	"LungCancer_1"	0.425820075172406	0	0
"HuntingtonsDisease_1"	"MultipleSclerosis_2"	0.425799405678476	4.59241486220912e-254	1.21133546622467e-252
"Autism"	"Schizophrenia_1"	0.425544379868294	5.3195396455382e-50	3.03221144626282e-49
"HuntingtonsDisease_1"	"Schizophrenia_1"	0.424870612419762	1.56665823959731e-264	4.28846582119103e-263
"ParkinsonsDisease_1"	"Glioblastoma_1"	0.424491606480688	0	0
"BipolarDisorder_2"	"ParkinsonsDisease_7"	0.424433438686483	1.27919023037432e-159	2.23821949683962e-158
"LungCancer"	"LiverCancer_3"	0.422994760512344	0	0
"Glioblastoma"	"ParkinsonsDisease_6"	0.421619483849522	0	0
"ChronicObstructivePulmonaryDisease"	"AmyotrophicLateralSclerosis_1"	0.420711784598243	0	0
"AdenomatousPolyps"	"HyperplasticPolyps_2"	0.418615396782257	1.21542931815234e-261	3.30500184128047e-260
"LymphocyticColitis_3"	"ColorectalCancer_3"	0.418126288516974	1.10460121084475e-38	5.30880909683404e-38
"CoeliacDisease"	"Smoker"	0.418009751208761	9.62775221733736e-28	3.77569728790709e-27
"IdiopathicPulmonaryFibrosis"	"LungCancer_1"	0.417906193800395	0	0
"UlcerativeColitis_2"	"Ulcer_1"	0.417201418985037	0	0
"BipolarDisorder_4"	"Glioblastoma_2"	0.416942779796525	0	0
"LiverCancer_3"	"LungCancer_2"	0.416677769912892	0	0
"Schizophrenia"	"Autism_2"	0.415421153773476	4.04235303768252e-17	1.20100590251262e-16
"LiverCancer"	"LungCancer_1"	0.415010870159889	0	0
"BipolarDisorder"	"ParkinsonsDisease_2"	0.414596447247437	9.68972396171084e-197	2.0830369940725e-195
"LymphocyticColitis_3"	"ColorectalCancer_4"	0.414271432156292	4.76369780552246e-45	2.54114890599212e-44
"LymphocyticColitis_3"	"ColorectalCancer_2"	0.413908621516882	8.517885900184e-40	4.17190133274221e-39
"BipolarDisorder_2"	"ParkinsonsDisease_4"	0.413451177479702	5.02047400144428e-210	1.16026639305423e-208
"Asthma_5"	"ParkinsonsDisease_5"	0.413329490541647	3.38252005410616e-261	9.15733670911641e-260
"HyperplasticPolyps_4"	"MyotonicDystrophy_1"	0.413174705682894	6.39855743823976e-224	1.55152422291806e-222
"MyotonicDystrophy_1"	"ParkinsonsDisease_7"	0.412116196551636	1.03792192447968e-149	1.67563856693849e-148
"MultipleSclerosis"	"HuntingtonsDisease_1"	0.4120615589717	4.9427318471506e-232	1.24001162715277e-230
"AdenomatousPolyps"	"HyperplasticPolyps_3"	0.41109607988051	1.80066560031576e-207	4.09236141414937e-206
"MyotonicDystrophy_1"	"Ischemia_1"	0.411001126914866	0.0115044466642375	0.0167409065575993
"UlcerativeColitis_1"	"KaposisSarcoma_1"	0.410802197550226	5.11288798088245e-308	1.52495288495182e-306
"FacioscapulohumeralDystrophy_5"	"AdenomatousPolyps_2"	0.410711078686183	4.09338438057292e-155	6.85085717389909e-154
"LymphocyticColitis"	"ColorectalCancer_1"	0.409950288653137	1.90282206158902e-40	9.42459274413088e-40
"BipolarDisorder"	"Glioblastoma"	0.409875413425521	0	0
"FamilialDysautonomia"	"BipolarDisorder_4"	0.409834528679535	2.5684409248669e-44	1.35611038630564e-43
"BipolarDisorder"	"RheumatoidArthritis_2"	0.409407769309864	2.73164222044939e-138	4.00575819898758e-137
"HuntingtonsDisease"	"FamilialDysautonomia"	0.408605283080779	1.52498608551447e-149	2.45874065462922e-148
"Autism_2"	"Schizophrenia_1"	0.408596404485387	1.14957040748762e-46	6.27399569314689e-46
"BipolarDisorder_2"	"Glioblastoma_2"	0.40820726879317	0	0
"CoeliacDisease_1"	"Smoker_1"	0.40717874723295	9.89399702233263e-93	9.58884778293418e-92
"HyperplasticPolyps"	"AdenomatousPolyps_2"	0.406968953811383	1.9136160230561e-269	5.30899148018132e-268
"ParkinsonsDisease_5"	"MultipleSclerosis_2"	0.405800111057454	5.2931679467373e-187	1.08850154871302e-185
"UlcerativeColitis"	"KaposisSarcoma_1"	0.405669054107858	0	0
"Cardiomyopathy"	"RheumatoidArthritis_2"	0.405628850279242	5.7804915917322e-140	8.63079944569178e-139
"ChronicObstructivePulmonaryDisease"	"AmyotrophicLateralSclerosis_2"	0.405336181229156	0	0
"HyperplasticPolyps"	"MyotonicDystrophy"	0.403242761639288	2.28276923575026e-167	4.21576483447852e-166
"MyotonicDystrophy_1"	"ParkinsonsDisease_4"	0.401855796468657	1.89374476084445e-197	4.09248209896175e-196
"Glioblastoma"	"ParkinsonsDisease_5"	0.401556037857546	0	0
"BipolarDisorder"	"ParkinsonsDisease_9"	0.4013328878384	6.4719678237286e-173	1.2246036813009e-171
"BipolarDisorder_2"	"ParkinsonsDisease_6"	0.400985850262561	3.00319147487545e-242	7.69091737786191e-241
"LungCancer"	"IdiopathicPulmonaryFibrosis_1"	0.400916116648233	0	0
"MyotonicDystrophy_2"	"ParkinsonsDisease_5"	0.400897526591234	9.71393865646264e-169	1.799342802561e-167
"AmyotrophicLateralSclerosis_2"	"ChronicObstructivePulmonaryDisease_2"	0.400744503002613	0	0
"IdiopathicPulmonaryFibrosis_1"	"LungCancer_2"	0.400475247602018	0	0
"LiverCancer"	"LungCancer"	0.400285123176519	0	0
"LiverCancer_2"	"LungCancer_1"	0.400271427305873	0	0
"ParkinsonsDisease_9"	"MultipleSclerosis_2"	0.399834051181499	6.24676208650216e-185	1.2635076417329e-183
"HuntingtonsDisease_2"	"ParkinsonsDisease_9"	0.399228362481251	4.18091186548033e-260	1.12692499691437e-258
"ColorectalCancer"	"LymphocyticColitis_3"	0.398991065994567	2.97610623173742e-33	1.30137296991628e-32
"LiverCancer_1"	"LungCancer_1"	0.398799904966679	0	0
"AmyotrophicLateralSclerosis_1"	"BipolarDisorder_1"	0.398459962390056	7.39596213504331e-13	1.90433657147708e-12
"DownsSyndrome_1"	"BipolarDisorder_1"	0.398112721687844	0.00123209363089146	0.00195453050165112
"ParkinsonsDisease_6"	"Glioblastoma_1"	0.397557169746679	0	0
"LymphocyticColitis_3"	"ColorectalCancer_5"	0.396774473718373	1.32344956247637e-35	6.01781163181391e-35
"ParkinsonsDisease_4"	"MultipleSclerosis_2"	0.395734351851017	1.73667871294835e-203	3.86842827958369e-202
"Schizophrenia"	"Autism_1"	0.395575307548095	8.03358574374218e-15	2.22276974823486e-14
"MultipleSclerosis"	"ParkinsonsDisease_5"	0.395475922598765	1.64363563230209e-172	3.09576509460201e-171
"MultipleSclerosis_3"	"Glioblastoma_1"	0.395223354126246	0	0
"ParkinsonsDisease_2"	"Schizophrenia_1"	0.394518602247715	7.5885243044434e-202	1.68121299248442e-200
"HyperplasticPolyps_3"	"MyotonicDystrophy_2"	0.394190151656158	4.76813014402616e-171	8.93969971295499e-170
"MyotonicDystrophy_1"	"ParkinsonsDisease_3"	0.393925681339471	1.60339197603482e-165	2.9130652449553e-164
"IdiopathicPulmonaryFibrosis_1"	"LungCancer_1"	0.39353737585073	0	0
"ParkinsonsDisease_9"	"Schizophrenia_1"	0.392693792980962	1.1543669128487e-190	2.43068233033679e-189
"MyotonicDystrophy"	"ParkinsonsDisease_7"	0.392623887398426	7.40671302184655e-135	1.05719456550528e-133
"BipolarDisorder"	"ParkinsonsDisease_8"	0.392366112754438	1.41726211932302e-192	3.0151700839069e-191
"LiverCancer"	"LungCancer_2"	0.391539058334549	0	0
"AdenomatousPolyps_2"	"ProstateCancer_1"	0.390759775495789	1.52816469373283e-139	2.27342182335761e-138
"ChronicObstructivePulmonaryDisease_2"	"RheumatoidArthritis_2"	0.390642203244066	0	0
"ParkinsonsDisease"	"MultipleSclerosis_2"	0.390077447294708	3.60014855814924e-176	6.98372125028069e-175
"BipolarDisorder_4"	"FamilialDysautonomia_2"	0.389722768166602	8.79216017555592e-80	7.29796691661037e-79
"MyotonicDystrophy"	"ParkinsonsDisease_4"	0.389571090281548	1.16190630419972e-184	2.34244874879414e-183
"ParkinsonsDisease_7"	"MultipleSclerosis_3"	0.388490687275049	4.5107503825546e-154	7.50857070436588e-153
"AdenomatousPolyps"	"ProstateCancer_1"	0.388124460860172	1.26463751099753e-30	5.27167677173183e-30
"CoeliacDisease"	"Smoker_2"	0.388111515535552	2.28445646976068e-37	1.07281489876142e-36
"ParkinsonsDisease_3"	"MultipleSclerosis_2"	0.388103408213196	6.01264171130735e-173	1.13944185538283e-171
"HuntingtonsDisease_2"	"Glioblastoma_2"	0.387416625781531	0	0
"Autism_1"	"Schizophrenia_1"	0.387410729540096	4.23782092053086e-41	2.1211490491304e-40
"ParkinsonsDisease"	"MyotonicDystrophy_1"	0.385914570104359	8.1299875128955e-160	1.4265696037585e-158
"Glioblastoma"	"MultipleSclerosis_3"	0.385785672835185	0	0
"ChronicObstructivePulmonaryDisease"	"Keratoconus_2"	0.385198835066048	1.92090631507038e-278	5.46460138314941e-277
"Glioblastoma"	"BipolarDisorder_4"	0.384127428243321	7.12292817255348e-304	2.10408223571976e-302
"MyotonicDystrophy"	"HyperplasticPolyps_4"	0.383995185525625	3.87253012746354e-191	8.16812090926298e-190
"ParkinsonsDisease_1"	"Schizophrenia_1"	0.383440000957047	6.9073038983097e-176	1.33570124677204e-174
"LungCancer"	"LiverCancer_1"	0.382995511767065	0	0
"ProstateCancer"	"AdenomatousPolyps_2"	0.382780070729739	2.60700963396004e-133	3.67848163472162e-132
"LungCancer"	"LiverCancer_2"	0.382165634485485	0	0
"Schizophrenia"	"ParkinsonsDisease_1"	0.381635366769029	4.48661542882347e-157	7.64400122437724e-156
"BipolarDisorder"	"ParkinsonsDisease_10"	0.380694297635537	3.07110231370215e-186	6.27360502490599e-185
"Glioblastoma"	"HuntingtonsDisease_2"	0.380360932085262	0	0
"MultipleSclerosis"	"ParkinsonsDisease_9"	0.38026396103783	5.11184119472999e-162	9.06009494053007e-161
"Autism_1"	"Schizophrenia_2"	0.380251393517076	1.76434197587846e-50	1.01225731061345e-49
"ParkinsonsDisease_7"	"Schizophrenia_1"	0.379669126871167	7.8787132177367e-152	1.29399985888108e-150
